,id_movie,name
995,15947,Jack Kinney
996,9078,Wolfgang Reitherman
997,29682,Harold D. Schuster
997,29682,Hamilton Luske
998,8367,Kevin Reynolds
999,433,Robert Stevenson
1000,11360,Wilfred Jackson
1000,11360,Norman Ferguson
1000,11360,Ben Sharpsteen
1000,11360,Samuel Armstrong
1000,11360,William Roberts
1000,11360,Jack Kinney
1001,11114,Don Chaffey
1002,12335,Robert Stevenson
1003,12092,Wilfred Jackson
1003,12092,Hamilton Luske
1003,12092,Clyde Geronimi
1004,10948,Richard Rich
1004,10948,Ted Berman
1004,10948,Art Stevens
1005,11229,Matthew Bright
1006,15121,Robert Wise
1007,562,John McTiernan
1008,10163,Brett Leonard
1009,48862,Nick Cassavetes
1010,117036,Iara Lee
1011,47199,Christopher Hampton
1012,11159,Mike Leigh
1013,9591,Tom Hanks
1014,30500,Michael Pressman
1015,41843,James Ivory
1016,55058,Joseph Bologna
1017,10938,Hettie MacDonald
1018,11412,Renny Harlin
1019,10586,Stephen Hopkins
1020,42314,Al Pacino
1021,27845,Steve Buscemi
1022,108365,Ismail Merchant
1023,23223,John McNaughton
1024,49471,Spike Lee
1025,38153,George P. Cosmatos
1026,25147,Michael Winterbottom
1027,9716,Woody Allen
1028,43777,Leon Ichaso
1029,454,Baz Luhrmann
1030,10218,Doug Liman
1031,819,Barry Levinson
1032,38191,Michael Cimino
1033,56830,Scott Silver
1034,11238,Tad Stones
1035,27256,Anthony Asquith
1036,31530,Mark Sandrich
1037,66473,George Stevens
1038,28120,Edward Dmytryk
1039,1834,Edward Dmytryk
1040,26282,Josef von Sternberg
1040,26282,Nicholas Ray
1041,37218,Aaron Kim Johnston
1042,252,Mel Stuart
1043,116356,Jan Bucquoy
1044,16372,Jack Clayton
1045,11561,Woody Allen
1046,11302,Woody Allen
1047,623,Charles Crichton
1048,583,Terry Jones
1049,12614,Blake Edwards
1050,21711,Michael Ritchie
1051,11575,Blake Edwards
1052,475,Arthur Penn
1053,11331,John Sturges
1054,521,Alfred Hitchcock
1055,21202,Frédéric Mitterrand
1056,88,Emile Ardolino
1057,500,Quentin Tarantino
1058,792,Oliver Stone
1059,8491,Ted Kotcheff
1060,402,Paul Verhoeven
1061,10537,Oliver Stone
1062,11386,Neil Jordan
1063,9504,James Foley
1064,15764,Alan J. Pakula
1065,601,Steven Spielberg
1066,67365,Sam Henry Kass
1067,25842,Edwin L. Marin
1068,2119,Tony Scott
1069,744,Tony Scott
1070,136311,Michael Covert
1071,221,Nicholas Ray
1072,702,Elia Kazan
1073,25750,Greg Spence
1074,17642,Hugo Van Lawick
1075,427043,Michael Kreihsl
1076,146341,Temístocles López
1077,9305,Claude Nuridsany
1077,9305,Marie Pérennou
1078,37616,Alan Taylor
1079,11112,Donald Petrie
1080,21612,Abel Ferrara
1081,141210,Chris Cullari
1082,102461,Benoît Jacquot
1083,36998,Jaco Van Dormael
1084,200383,Nils Gaup
1085,116844,Peter Cohn
1086,1630,Miloš Forman
1087,26626,Rich Wilkes
1088,124837,David Van Taylor
1088,124837,R. J. Cutler
1089,11816,Mark Rydell
1090,11843,Blake Edwards
1091,10379,Ate de Jong
1092,2756,James Cameron
1093,790,John Carpenter
1094,1103,John Carpenter
1095,11298,Joe Dante
1096,4480,Claude Berri
1097,4481,Claude Berri
1098,49688,Gustavo Graef-Marino
1099,10765,Howard Zieff
1100,762,Terry Gilliam
1100,762,Terry Jones
1101,44497,Rick Castro
1101,44497,Bruce LaBruce
1102,85588,Russ Hexter
1103,278621,Sharon Pollack
1104,99479,Michael Ray Rhodes
1105,55049,Raúl Ruiz
1106,124829,Susan W. Dryfoos
1108,356054,John L'Ecuyer
1109,10548,Leon Gast
1110,531,Nick Park
1111,104931,Jean-Luc Godard
1112,4483,Daniel Vigne
1113,18919,Jan Švankmajer
1114,31556,Anthony Mann
1114,31556,Alfred L. Werker
1115,26167,Anthony Mann
1116,26174,Anthony Mann
1117,61461,Vittorio De Sica
1118,117500,Jean Delannoy
1119,218713,Norman Z. McLeod
1120,217802,Elliott Nugent
1121,127973,Leo McCarey
1122,659,Volker Schlöndorff
1123,30892,Peter Medak
1124,86369,Martine Dugowson
1125,8074,Jean-Luc Godard
1126,124676,Nina Menkes
1127,38554,Garry Marshall
1128,49763,Eric Red
1129,41326,Cathy Caplan
1129,41326,Barbara Kopple
1129,41326,Tom Haneke
1129,41326,Lawrence Silk
1130,36555,Phillip Rhee
1131,10608,Tim Robbins
1132,11216,Giuseppe Tornatore
1133,7452,Peter Greenaway
1134,64567,Michel Blanc
1135,892,Jean-Pierre Jeunet
1135,892,Marc Caro
1136,1600,Krzysztof Kieślowski
1137,26561,Mike Newell
1138,975,Stanley Kubrick
1139,18129,Stephen Frears
1140,54405,Peter Chelsom
1141,150823,Fred Olen Ray
1142,409,Anthony Minghella
1143,38251,Gabriele Salvatores
1144,10161,Jim Sheridan
1145,1412,Steven Soderbergh
1146,41768,John Sayles
1147,10409,Baz Luhrmann
1148,14285,Errol Morris
1149,2469,Pedro Almodóvar
1150,10174,Mark Aldo Miceli
1150,10174,Alek Keshishian
1151,31225,Jennie Livingston
1152,510,Miloš Forman
1153,11455,Lou Adler
1154,1891,Irvin Kershner
1155,2493,Rob Reiner
1156,85,Steven Spielberg
1157,68,Terry Gilliam
1158,679,James Cameron
1159,429,Sergio Leone
1160,13446,Bruce Robinson
1161,389,Sidney Lumet
1162,947,David Lean
1163,185,Stanley Kubrick
1164,595,Robert Mulligan
1165,28,Francis Ford Coppola
1166,335,Sergio Leone
1167,1892,Richard Marquand
1168,144,Wim Wenders
1169,1092,Carol Reed
1170,769,Martin Scorsese
1171,348,Ridley Scott
1172,766,Sam Raimi
1173,175,Luc Besson
1174,11645,Akira Kurosawa
1175,10835,John Woo
1176,539,Alfred Hitchcock
1177,525,John Landis
1178,240,Francis Ford Coppola
1179,600,Stanley Kubrick
1180,530,Nick Park
1181,10705,Kenneth Branagh
1182,279,Miloš Forman
1183,3109,John Ford
1184,311,Sergio Leone
1185,1578,Martin Scorsese
1186,703,Woody Allen
1187,9549,Philip Kaufman
1188,1398,Andrei Tarkovsky
1189,387,Wolfgang Petersen
1190,9277,George Roy Hill
1191,343,Hal Ashby
1192,37291,Hal Hartley
1193,490,Ingmar Bergman
1194,11235,Bill Forsyth
1195,218,James Cameron
1196,763,Peter Jackson
1197,9665,Edward Zwick
1198,18971,Tom Stoppard
1199,696,Woody Allen
1200,379,Joel Coen
1201,207,Peter Weir
1202,37247,Mike Nichols
1203,1480,Orson Welles
1204,9322,Luc Besson
1205,826,David Lean
1206,422,Federico Fellini
1207,829,Roman Polanski
1208,828,Robert Wise
1209,3090,John Huston
1210,9964,Peter Jackson
1211,3063,Leo McCarey
1212,13667,Savage Steve Holland
1213,694,Stanley Kubrick
1214,235,Rob Reiner
1215,832,Fritz Lang
1216,765,Sam Raimi
1217,5925,John Sturges
1218,11778,Michael Cimino
1219,4485,Jean-Jacques Beineix
1220,137,Harold Ramis
1221,33,Clint Eastwood
1222,982,John Frankenheimer
1223,8428,Allan Moyle
1224,212,Frank Capra
1225,105,Robert Zemeckis
1226,1633,Jon Avnet
1227,11202,Franklin J. Schaffner
1228,1554,Jim Jarmusch
1229,149,Katsuhiro Ōtomo
1230,8009,Russell Mulcahy
1231,903,Stuart Rosenberg
1232,11673,Jean-Paul Rappeneau
1233,3034,Mel Brooks
1234,339,Jim Jarmusch
1235,10404,Zhang Yimou
1236,914,Charlie Chaplin
1237,756,Norman Ferguson
1237,756,Jim Handley
1237,756,Hamilton Luske
1237,756,Ford Beebe
1237,756,Paul Satterfield
1237,756,T. Hee
1237,756,Wilfred Jackson
1237,756,David Hand
1237,756,Samuel Armstrong
1237,756,William Roberts
1237,756,Ben Sharpsteen
1237,756,James Algar
1238,288,Fred Zinnemann
1239,910,Howard Hawks
1240,2640,Michael Lehmann
1241,16633,Jeannot Szwarc
1242,665,William Wyler
1243,11031,Rob Reiner
1244,11314,Godfrey Reggio
1245,15143,Howard Deutch
1246,89,Steven Spielberg
1247,10322,Hal Ashby
1248,783,Richard Attenborough
1249,10644,Philip Kaufman
1250,11257,James Ivory
1251,14370,Martha Coolidge
1252,12104,Alan Parker
1253,625,Roland Joffé
1254,8816,Lasse Hallström
1255,830,Fred M. Wilcox
1256,2323,Phil Alden Robinson
1257,983,John Huston
1258,642,George Roy Hill
1259,655,Wim Wenders
1260,10341,Wim Wenders
1261,639,Rob Reiner
1262,266022,Keoni Waxman
1263,168450,John G. Young
1264,30180,Doug Pray
1265,31388,John Murlowski
1266,41801,Susan Streitfeld
1267,66034,Larry Bishop
1268,348138,Jon Sherman
1269,96288,Greta Schiller
1270,61536,Herb Gardner
1271,18762,Carl Prechezer
1273,8077,David Fincher
1274,814,John Landis
1275,41671,Tony Randel
1276,27214,Richard Fleischer
1277,52263,Steve White
1278,33519,John Murlowski
1279,16235,Damiano Damiani
1280,11449,Stuart Rosenberg
1281,41848,Tom Bery
1282,25944,Paul Morrissey
1283,24913,Fred Walton
1284,49126,Robert Wise
1285,32076,John Schlesinger
1286,571,Alfred Hitchcock
1287,8851,Irvin S. Yeaworth Jr.
1288,37843,Jeffrey Bloom
1289,32146,Eric Red
1290,30346,Robert Wise
1291,6114,Francis Ford Coppola
1292,229,James Whale
1293,13549,Dan Curtis
1294,9529,Bernard Rose
1295,1598,Martin Scorsese
1296,11349,J. Lee Thompson
1297,7340,Brian De Palma
1298,6217,Paul Schrader
1299,377,Wes Craven
1300,653,F.W. Murnau
1301,28198,Mario Caiano
1301,28198,Klaus Kinski
1301,28198,Augusto Caminito
1301,28198,Maurizio Lucidi
1301,28198,Luigi Cozzi
1302,794,Richard Donner
1303,31640,Bob Rafelson
1304,8744,Kevin Spacey
1305,25189,Barbra Streisand
1306,145,Lars von Trier
1307,2212,Ole Bornedal
1308,199,Jonathan Frakes
1309,7863,Scott Hicks
1310,12498,Billy Bob Thornton
1311,9279,Brian Levant
1312,53234,Michelangelo Antonioni
1313,17204,Bruce Sinofsky
1313,17204,Joe Berlinger
1314,21539,Penny Marshall
1315,85589,Hans Petter Moland
1316,12709,Patrice Leconte
1317,20539,Nicholas Hytner
1318,11674,Stephen Herek
1319,199512,Curzio Malaparte
1320,64900,Claire Denis
1321,1573,Renny Harlin
1322,152,Robert Wise
1323,174,Nicholas Meyer
1324,172,William Shatner
1325,154,Nicholas Meyer
1326,157,Leonard Nimoy
1327,168,Leonard Nimoy
1328,364,Tim Burton
1329,11967,Christopher Cain
1330,9086,Geoff Murphy
1331,621,Randal Kleiser
1332,9037,Patricia Birch
1333,10173,Dwight H. Little
1334,55687,Albert Pyun
1335,168535,Daniel J. Sullivan
1336,8845,Andrew Davis
1337,46681,Joseph H. Lewis
1338,578,Steven Spielberg
1339,579,Jeannot Szwarc
1340,17692,Joe Alves
1341,17795,Peter Segal
1342,75,Tim Burton
1343,13891,Alexander Payne
1344,9390,Cameron Crowe
1345,378,Joel Coen
1345,378,Ethan Coen
1346,10896,Barry Levinson
1347,2322,Phil Alden Robinson
1348,41240,Anjelica Huston
1349,26949,Richard Attenborough
1350,9819,Jerry Zaks
1351,49799,Martin Donovan
1352,31908,Rob Reiner
1353,46027,Sidney Lumet
1354,3179,Mike Judge
1355,1802,Claude Chabrol
1356,4232,Wes Craven
1357,9361,Michael Mann
1358,2928,Nora Ephron
1359,30285,Robert Harling
1360,10549,Kenneth Branagh
1361,58102,Terry George
1362,18451,Dan Ireland
1363,27265,Albert Brooks
1364,49935,André Téchiné
1365,8818,Alan Parker
1366,36758,Jane Campion
1367,36040,Nicolas Roeg
1368,74239,Murray Lerner
1369,9415,Dwight H. Little
1370,55146,Ralph Ziman
1371,303693,Arthur Penn
1372,12145,Fred Schepisi
1372,12145,Robert Young
1373,42424,George T. Miller
1374,34314,Robert Butler
1375,2892,Michael Rymer
1376,9404,Stanley Tong
1377,85242,Roger Christian
1378,9622,Dennis Dugan
1379,8860,Thomas Carter
1380,197537,François Dupeyron
1381,66597,Steven Paul
1382,14832,Andrew Birkin
1383,9619,Roger Donaldson
1384,40506,Peter Baldwin
1385,31000,E. Max Frye
1386,4104,Jeremiah S. Chechik
1387,26306,Steve James
1388,203829,Stefan Schwietert
1389,43775,Tomás Gutiérrez Alea
1389,43775,Juan Carlos Tabío
1390,14908,Bryan Spicer
1391,784,Jan Svěrák
1392,12489,Vondie Curtis-Hall
1394,16448,Christopher Guest
1395,55936,Sergei Bodrov Jr.
1396,17894,Ken Kwapis
1397,28059,Richard Linklater
1398,58911,Craig Rosenberg
1399,17949,R. Paul Miller
1400,1968,Andy Tennant
1401,61563,Paul Schrader
1402,66,Clint Eastwood
1403,20735,Bob Spiers
1404,11419,Stephen Kessler
1406,25796,Carl Reiner
1407,638,David Lynch
1408,25624,John Singleton
1409,9366,Mike Newell
1410,60083,Merzak Allouache
1411,21915,Jeff Pollack
1412,90928,Peter Spirer
1413,50091,Peggy Rajski
1413,50091,Nickolas Perry
1413,50091,Tom DeCerchio
1413,50091,Mark Christopher
1414,18420,John Irvin
1415,19952,Tamra Davis
1416,9446,John Pasquin
1417,28005,Mira Nair
1418,9403,Betty Thomas
1419,27322,Theodore Witcher
1420,10003,Phillip Noyce
1421,9311,Bille August
1422,11844,Stephen Frears
1423,884,David Cronenberg
1424,49806,Greg Mottola
1425,1624,Tom Shadyac
1426,88423,Rolf de Heer
1427,16052,Gregory Nava
1428,4477,Alan J. Pakula
1429,24662,Mark Dindal
1430,18423,Robert Townsend
1431,76996,Emma-Kate Croghan
1432,6499,Shuki Levy
1432,6499,David Winning
1433,50512,Bernard Rose
1434,9405,Tsui Hark
1435,12723,Pat O'Connor
1436,9360,Luis Llosa
1437,9434,George Armitage
1438,118991,Leslie Greif
1439,21626,Lynne Stopkewich
1440,13982,Tom Schulman
1441,93946,Angela Pope
1442,77223,Bruce Beresford
1443,31465,Jack Green
1444,12793,Alex Sichel
1445,102878,Seth Zvi Rosenfeld
1446,105763,Nana Dzhordzhadze
1447,9611,David Mirkin
1448,47694,Chen Kaige
1449,10357,Mick Jackson
1450,9977,Peter Duncan
1451,816,Jay Roach
1452,2163,Jonathan Mostow
1453,124680,Gregor Nicholas
1454,16399,Daniel Taplitz
1455,124843,Mo Ogrodnik
1456,31017,Kiefer Sutherland
1457,24645,L.A. Puopolo
1458,49478,Ronny Yu
1459,12499,Ivan Reitman
1460,18,Luc Besson
1462,1811,Gregg Araki
1463,109614,Kevin Bacon
1464,60082,Rusty Cundieff
1466,53023,Agnès Varda
1467,64802,Joe Mantello
1468,11239,Masayuki Suo
1469,50850,Duncan McLachlan
1469,50850,Dee McLachlan
1470,15321,Kevin Allen
1471,2058,Griffin Dunne
1472,9450,Mark Herman
1473,125021,David Hare
1474,330,Steven Spielberg
1475,38523,Jacques Doillon
1476,16375,Steven Soderbergh
1477,33660,Dale Rosenbloom
1478,59232,Emilio Estevez
1479,45671,Clare Peploe
1480,17770,Jonathan Lynn
1481,15170,Caroline Thompson
1482,1701,Simon West
1483,201445,Julia Dyer
1484,26422,Peter Greenaway
1485,124642,Laetitia Masson
1486,1639,Jan de Bont
1487,49235,Robert Patton-Spruill
1488,106129,Adrienne Shelly
1490,107743,Dana Lustig
1491,415,Joel Schumacher
1493,65889,Paul Weiland
1494,11103,Jim Wilson
1495,11970,Ron Clements
1495,11970,John Musker
1496,34941,Stephen T. Kay
1497,407992,Yvonne Rainer
1498,8874,P.J. Hogan
1499,17991,Shinya Tsukamoto
1500,11956,Cédric Klapisch
1501,266,Jean-Luc Godard
1502,754,John Woo
1503,37567,Eric Schaeffer
1504,43771,Mohsen Makhmalbaf
1505,124834,Tony Gatlif
1506,249358,Scott Michell
1507,111367,Jean-Luc Godard
1508,607,Barry Sonnenfeld
1509,18080,Martha Coolidge
1510,38225,William Dear
1511,17834,Michael Ritchie
1512,686,Robert Zemeckis
1513,65046,Shirley Barrett
1514,4421,Ridley Scott
1515,9387,John Milius
1516,10603,Sam Weisman
1517,2142,James Mangold
1518,8413,Paul W.S. Anderson
1519,10336,Mark A.Z. Dippé
1520,20737,Charles Martin Smith
1521,9413,Glenn Gordon Caron
1522,14585,Neil LaBute
1523,18519,Sam Pillsbury
1524,49462,Mike Leigh
1525,8834,Richard Donner
1526,9458,Barbet Schroeder
1527,8854,Kenneth Johnson
1528,38295,Nick Cassavetes
1529,22073,Bill Duke
1530,37244,Andy Cadiff
1531,4961,Guillermo del Toro
1532,9416,Brett Ratner
1533,26180,Marco Brambilla
1534,17832,John Nicolella
1535,9772,Wolfgang Petersen
1536,6072,Kevin Reynolds
1537,1669,John McTiernan
1538,468,Gus Van Sant
1539,32519,Tony Vitale
1540,108401,Miguel Arteta
1541,10806,Frank Oz
1542,9433,Lee Tamahori
1543,6623,Mimi Leder
1544,2118,Curtis Hanson
1545,978,Jean-Jacques Annaud
1546,9437,Gary Fleder
1547,29461,"George Tillman, Jr."
1548,56651,Matthew Harrison
1549,10351,Robert Kurtzman
1550,66588,Jocelyn Moorhouse
1551,2649,David Fincher
1552,14289,Félix Enríquez Alcalá
1553,10155,Oliver Stone
1554,75250,John Patrick Kelley
1555,20457,Mark Joffe
1556,18355,Christian Duguay
1557,33657,Keith Samples
1558,55306,Victor Nunez
1559,68924,Ang Lee
1560,36434,Gavin Wilding
1561,2255,Kevin Smith
1562,28353,Lionel C. Martin
1563,9427,Peter Cattaneo
1564,172545,Nancy Meckler
1565,17589,John Madden
1566,3597,Jim Gillespie
1567,1813,Taylor Hackford
1568,36797,Stuart Gillard
1569,12628,Andy Wilson
1570,33344,Mark Waters
1571,25099,Errol Morris
1572,45019,Agnieszka Holland
1573,63437,Guy Ferland
1574,62422,Jim Jarmusch
1575,782,Andrew Niccol
1576,29911,Charles Sturridge
1577,9827,Joe Chappelle
1578,1959,Beeban Kidron
1579,251481,John O'Hagan
1580,8067,Danny Boyle
1581,125052,Morgan J. Freeman
1582,45153,Kasi Lemmons
1583,10871,Jeb Stuart
1584,14398,Jim Kouf
1585,10890,Ivan Reitman
1586,99002,Claire Denis
1587,1281,Mel Smith
1588,32332,Robert Downey Sr.
1589,9770,Costa-Gavras
1590,12616,Mike Figgis
1591,34838,Sally Potter
1592,14905,Michael Winterbottom
1593,14583,Josh Pate
1593,14583,Jonas Pate
1594,11975,Francis Ford Coppola
1595,4995,Paul Thomas Anderson
1596,9281,Peter Weir
1597,45928,John Badham
1598,563,Paul Verhoeven
1599,61337,Sidney Lumet
1600,19931,Wayne Wang
1601,31535,Alex Zamm
1602,10215,Peter Howitt
1603,9823,John R. Leonetti
1604,37165,Peter Weir
1605,45609,Iain Softley
1606,38904,Marleen Gorris
1607,45565,Billy Hopkins
1608,9407,Jon Avnet
1609,4824,Michael Caton-Jones
1610,9444,Don Bluth
1610,9444,Gary Goldman
1611,9414,Jon Amiel
1612,8078,Jean-Pierre Jeunet
1613,29938,Scott Harris
1614,11831,Steven Spielberg
1615,2895,Robert Duvall
1616,39177,Agnès Merlet
1617,19601,Sean Mathias
1618,124606,Ash Baron-Cohen
1619,42832,Louis Saïa
1620,22797,Neil Jordan
1621,2639,Woody Allen
1622,9574,Les Mayfield
1623,10371,Bryan Spicer
1624,489,Gus Van Sant
1625,167738,Michael Lindsay-Hogg
1627,9714,Raja Gosnell
1629,170430,Martin Kitrosser
1630,8197,Clint Eastwood
1631,6283,Gore Verbinski
1633,49728,Cindy Sherman
1635,4233,Wes Craven
1636,191874,Rodney Gibbons
1637,10217,Atom Egoyan
1638,438108,Bret McCormick
1639,597,James Cameron
1640,714,Roger Spottiswoode
1641,52537,Seth Michael Donsky
1642,12799,Gaël Morel
1643,62394,Richard Friedenberg
1644,9922,Kevin Costner
1645,547,Robert Redford
1646,25994,Alan Rickman
1647,184,Quentin Tarantino
1648,9746,Martin Scorsese
1649,9438,Stanley Tong
1650,115,Joel Coen
1651,26941,Alan Rudolph
1652,27103,Alain Berliner
1653,9410,Alfonso Cuarón
1654,32302,Sean McNamara
1655,216794,George Mendeluk
1656,88863,Darin Scott
1657,154821,Joseph Dorman
1658,41417,Dean Semler
1659,12538,Penelope Spheeris
1660,586,Barry Levinson
1661,2666,Alex Proyas
1662,46338,John Duigan
1663,54007,Manny Coto
1664,11258,Mikael Salomon
1665,9490,Tamra Davis
1666,9411,Gregory Hoblit
1667,25719,Stefan Schwartz
1668,9033,Greg Spence
1669,11220,Wong Kar-wai
1670,21253,Bruno Barreto
1671,6116,Bob Spiers
1672,9457,Stephen Sommers
1673,281289,Brian Evans
1674,43911,Bret Michaels
1675,39424,Charlie Peters
1676,44361,Alexander Sokurov
1677,11702,Antoine Fuqua
1678,2923,Michael Radford
1679,12238,Mark Pavia
1680,11568,John Landis
1681,41577,Shinya Tsukamoto
1682,66894,Millicent Shelton
1683,11003,Frank Coraci
1684,10153,Barry Levinson
1685,49645,Michael Paxton
1686,47112,Robert Dornhelm
1687,102732,Roberto Benabib
1688,30949,Volker Schlöndorff
1689,2898,James L. Brooks
1690,9558,Abel Ferrara
1692,320011,Kari Skogland
1693,26269,Robert Benton
1694,11808,Stuart Baird
1695,6970,Stephan Elliott
1696,47452,Richard Kwietniowski
1697,18205,Jorge Fons
1698,36943,Zalman King
1699,21736,David Breashears
1699,21736,Stephen Judson
1699,21736,Greg MacGillivray
1700,17941,Jonathan Darby
1701,10668,Peter O'Fallon
1702,9313,Randall Wallace
1703,42807,Richard Linklater
1704,617,John McNaughton
1705,36568,John Roberts
1706,37272,John N. Smith
1707,5910,Takeshi Kitano
1708,9440,Mike Nichols
1709,53092,Bob Gosse
1710,32911,M. Night Shyamalan
1711,44308,Boaz Yakin
1712,124821,Howard Goldberg
1713,32456,James Toback
1714,93350,Edward Burns
1715,62695,Jonathan Demme
1716,32144,Lesli Linka Glatter
1717,17127,Nicholas Hytner
1718,40688,Steve Boyum
1719,17133,Stephen Gyllenhaal
1720,19848,Ice Cube
1721,17644,Steve Gomer
1722,1774,Michael Moore
1723,30265,Wayne Wang
1724,2157,Stephen Hopkins
1725,70581,Craig Lahiff
1726,8838,Harold Becker
1727,29193,David Mamet
1728,795,Brad Silberling
1729,16980,Whit Stillman
1730,27472,Howard Deutch
1731,47881,Michael Lehmann
1732,9469,Spike Lee
1733,12488,Robert Altman
1734,98499,Nick Gomez
1735,81367,Barnet Kellman
1736,267,Pedro Almodóvar
1737,16148,Jake Kasdan
1738,21252,Gary Oldman
1739,73135,John Johnson
1740,9449,Peter Hewitt
1741,6264,Anthony Hickox
1742,90414,Julie Davis
1743,188870,David DeCoteau
1744,215373,Juan José Campanella
1745,78149,Alan Smithee
1745,78149,Arthur Hiller
1746,15513,Doug Ellin
1747,31220,Todd Holland
1748,13907,Nick Broomfield
1749,29825,Tom DiCillo
1750,10622,Sammo Hung
1751,30020,Abbas Kiarostami
1752,17139,Mike van Diem
1753,34582,Pål Sletaune
1754,10216,Peter Medak
1755,9771,John Warren
1756,24560,Larry David
1757,76330,Barbara Kopple
1758,9448,Kirk Wong
1759,38618,Carl Schenkel
1760,18316,Kevin Hooks
1761,78373,Tim McCanlies
1762,77514,Leonid Boyko
1762,77514,Vyacheslav Krishtofovich
1763,49474,Michael Winterbottom
1764,4415,Bille August
1765,39467,James F. Robinson
1766,55561,Jill Sprecher
