,id_movie,title,genres
700,922,Dead Man,drama fantasy western
701,11876,The Horseman on the Roof,adventure drama romance war
702,52633,Switchblade Sisters,action crime drama
703,62364,Mouth to Mouth,comedy foreign
704,11687,The Visitors,comedy fantasy science_fiction
705,9304,Multiplicity,comedy fantasy science_fiction
706,73183,"The Haunted World of Edward D. Wood, Jr.",documentary
707,131232,Two Friends,drama foreign
708,9100,The Craft,drama fantasy horror thriller
709,20759,The Great White Hype,comedy drama
710,46063,Last Dance,drama thriller
711,365371,War Stories Our Mother Never Told Us,
712,32513,Cold Comfort Farm,comedy drama romance
713,40651,"Institute Benjamenta, or This Dream People Call Human Life",animation drama
714,36915,Heaven's Prisoners,drama mystery thriller
715,40507,Original Gangstas,action crime drama thriller
716,9802,The Rock,action adventure thriller
717,25697,Getting Away with Murder,comedy
718,21588,Cemetery Man,comedy drama fantasy horror
719,664,Twister,action adventure drama
720,11867,Barb Wire,action science_fiction
721,47119,Le Garçu,drama
722,314352,Honeymoon,comedy
723,9323,Ghost in the Shell,action animation science_fiction
724,10280,Thinner,horror thriller
725,10535,Spy Hard,action comedy
726,124613,Brothers in Trouble,comedy drama
727,532,A Close Shave,animation comedy family
728,26744,Force of Evil,action crime drama
729,16299,The Stupids,comedy family
730,10547,The Arrival,action mystery science_fiction thriller
731,245268,The Man from Down Under,drama war
732,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,comedy drama war
733,55613,Careful,comedy drama fantasy horror
734,215107,Vermont Is for Lovers,
735,41007,A Month by the Lake,comedy drama romance
736,35645,Gold Diggers: The Secret of Bear Mountain,drama
737,110465,Kim,adventure family
738,255546,Carmen Miranda: Bananas Is My Business,documentary
739,40751,Ashes of Time,action drama
740,275096,The Jar,
741,85778,Maya Lin: A Strong Clear Vision,documentary
742,11101,Stalingrad,drama history war
743,9826,The Phantom,action adventure
744,9879,Striptease,crime drama thriller
745,63564,The Last of the High Kings,comedy drama
746,22621,Heavy,drama romance
747,7095,Jack,comedy drama science_fiction
748,26890,I Shot Andy Warhol,drama
749,46732,The Grass Harp,comedy drama family
750,124633,Someone Else's America,drama
751,202425,Life is Rosy,music romance
752,196940,Quartier Mozart,
753,77771,Touki Bouki,drama romance
754,181083,God's Gift,drama
755,41225,Spirits of the Dead,drama horror mystery
756,188589,Babyfever,
757,87190,Pharaoh's  Army,drama war western
758,627,Trainspotting,crime drama
759,32872,Til There Was You,comedy romance
760,602,Independence Day,action adventure science_fiction
761,14553,Stealing Beauty,drama romance
762,9566,The Fan,drama mystery thriller
763,10545,The Hunchback of Notre Dame,animation drama family
764,9894,The Cable Guy,comedy drama thriller
765,11543,Kingpin,comedy
766,9268,Eraser,action drama mystery thriller
767,52059,The Gate of Heavenly Peace,documentary
768,9327,The Nutty Professor,comedy fantasy romance science_fiction
769,123763,"I, the Worst of All",drama foreign
770,81949,An Unforgettable Summer,drama romance war
771,42005,A Hungarian Fairy Tale,
772,124306,My Life and Times With Antonin Artaud,
773,183955,Midnight Dancers,
774,44535,Somebody to Love,comedy drama
775,44495,A Very Natural Thing,drama
776,78285,The Old Lady Who Walked in the Sea,comedy
777,11228,Daylight,action adventure thriller
778,10779,The Frighteners,comedy horror
779,26748,Lone Star,drama mystery romance
780,38223,Harriet the Spy,comedy drama family
781,9294,Phenomenon,drama fantasy romance science_fiction
782,49963,Walking and Talking,comedy drama romance
783,11363,She's the One,comedy romance
784,1645,A Time to Kill,crime drama thriller
785,31546,American Buffalo,drama
786,77056,Rendezvous in Paris,comedy romance
787,36344,Alaska,adventure
788,18550,Fled,action comedy thriller
789,11511,Kazaam,comedy family fantasy science_fiction
790,172198,Magic Hunter,
791,34170,Larger Than Life,comedy family
792,281085,A Boy Called Hate,
793,109478,Power 98,action mystery thriller
794,124645,Two Deaths,drama war
795,12606,A Very Brady Sequel,comedy
796,69895,Stefano Quantestorie,comedy
797,35206,Death in the Garden,adventure drama
798,151489,Hedd Wyn,drama war
799,4837,La Collectionneuse,comedy drama romance
800,12632,Kaspar Hauser,drama foreign
801,9098,Regular Guys,comedy foreign
802,282919,Diebinnen,drama
803,124614,The Convent,thriller
804,18975,The Adventures of Pinocchio,animation family fantasy
805,11962,Joe's Apartment,comedy fantasy music
806,2925,The First Wives Club,comedy
807,28628,Stonewall,comedy drama romance
808,3595,Ransom,action thriller
809,9308,High School High,comedy
810,92381,Phat Beach,comedy
811,18555,Foxfire,action drama thriller
812,12123,Chain Reaction,action drama science_fiction thriller
813,10830,Matilda,comedy family fantasy
814,3573,Emma,comedy drama romance
815,10546,The Crow: City of Angels,action fantasy thriller
816,18862,House Arrest,comedy family
817,31417,Eyes Without a Face,drama horror thriller
818,9431,Bordello of Blood,comedy horror
819,124619,Lotto Land,drama
820,297645,The Story of Xinghua,
821,48144,The Day the Sun Turned Cold,
822,46986,Flirt,drama romance
823,144982,The Big Squeeze,drama
824,47907,The Spitfire Grill,comedy drama
825,10061,Escape from L.A.,action adventure science_fiction thriller
826,36266,Cyclo,crime drama
827,549,Basquiat,drama history
828,10478,Tin Cup,comedy drama romance
829,66634,Dingo,drama music
830,116690,The Ballad of Narayama,drama
831,213917,Every Other Weekend,drama
832,145925,Mille bolle blu,
833,100914,Crows and Sparrows,
834,238,The Godfather,crime drama
835,159,Maybe... Maybe Not,comedy drama
836,11134,Police Story 3: Supercop,action crime thriller
837,88224,Manny & Lo,comedy drama
838,132641,Wife,drama
839,42758,Small Faces,
840,9303,Bound,crime drama romance thriller
841,23945,Carpool,comedy family
842,37820,Death in Brunswick,drama
843,22479,Kansas City,crime drama music thriller
844,9054,Gone Fishin',comedy family
845,241058,Lover's Knot,comedy romance
846,11985,Vive L'Amour,drama
847,10232,Shadow of Angels,drama
848,59569,Killer: A Journal of Murder,drama
849,410921,Nothing to Lose,action crime drama
850,38955,Project S,action adventure crime
851,110513,Girls Town,comedy drama
852,114089,Bye-Bye,drama
853,11015,The Relic,horror mystery thriller
854,9306,The Island of Dr. Moreau,fantasy horror science_fiction
855,12559,First Kid,comedy family
856,58770,The Trigger Effect,drama thriller
857,124851,Sweet Nothing,
858,3587,Bogus,comedy family fantasy
859,10723,Bulletproof,action adventure comedy thriller
860,56077,Talk of Angels,drama romance war
861,19004,The Land Before Time III: The Time of the Great Giving,adventure animation family
862,101230,1-900,
863,253632,Baton Rouge,thriller
864,10987,Halloween: The Curse of Michael Myers,horror thriller
865,44705,Twelfth Night,comedy drama romance
866,20318,Mother Night,drama history
867,43596,Liebelei,drama romance
868,79782,Venice,drama romance
869,26933,Wild Reeds,drama romance
870,27854,For Whom the Bell Tolls,drama history romance thriller
871,981,The Philadelphia Story,comedy romance
872,872,Singin' in the Rain,comedy music romance
873,2769,An American in Paris,comedy drama music romance
874,13320,Funny Face,comedy music romance
875,164,Breakfast at Tiffany's,comedy drama romance
876,426,Vertigo,mystery romance thriller
877,567,Rear Window,drama mystery thriller
878,3078,It Happened One Night,comedy romance
879,13528,Gaslight,crime drama mystery thriller
880,28288,The Gay Divorcee,comedy music romance
881,213,North by Northwest,mystery thriller
882,284,The Apartment,comedy drama romance
883,239,Some Like It Hot,comedy romance
884,4808,Charade,comedy mystery romance thriller
885,289,Casablanca,drama romance
886,963,The Maltese Falcon,crime mystery thriller
887,11113,My Fair Lady,drama family music romance
888,6620,Sabrina,comedy drama romance
889,804,Roman Holiday,comedy romance
890,26531,The Little Princess,comedy drama family
891,909,Meet Me in St. Louis,comedy music romance
892,630,The Wizard of Oz,adventure family fantasy
893,770,Gone with the Wind,drama romance war
894,31044,My Favorite Year,comedy drama
895,599,Sunset Boulevard,drama
896,15,Citizen Kane,drama mystery
897,62,2001: A Space Odyssey,adventure mystery science_fiction
898,121357,Golden Earrings,adventure romance
899,705,All About Eve,drama
900,22490,The Women,comedy drama
901,223,Rebecca,drama mystery
902,25670,Foreign Correspondent,mystery thriller war
903,303,Notorious,drama romance thriller
904,4174,Spellbound,drama mystery thriller
905,8356,An Affair to Remember,drama romance
906,381,To Catch a Thief,crime drama mystery romance thriller
907,20758,Father of the Bride,comedy drama family romance
908,29376,The Band Wagon,comedy music
909,1859,Ninotchka,comedy romance
910,18299,Love in the Afternoon,comedy drama romance
911,17281,Gigi,comedy music romance
912,64382,The Reluctant Debutante,comedy romance
913,10907,The Adventures of Robin Hood,action adventure romance
914,32093,The Mark of Zorro,action adventure drama romance western
915,1939,Laura,drama mystery
916,22292,The Ghost and Mrs. Muir,fantasy mystery romance
917,3598,Lost Horizon,adventure drama fantasy mystery
918,3080,Top Hat,comedy music romance
919,198,To Be or Not to Be,comedy war
920,13562,My Man Godfrey,comedy romance
921,1712,Giant,action drama western
922,220,East of Eden,drama
923,3529,The Thin Man,comedy crime mystery
924,3085,His Girl Friday,comedy drama
925,2897,Around the World in Eighty Days,adventure comedy family fantasy romance
926,1585,It's a Wonderful Life,drama family fantasy
927,3083,Mr. Smith Goes to Washington,comedy drama
928,900,Bringing Up Baby,comedy romance
929,43795,Penny Serenade,drama romance
930,85638,The Scarlet Letter,drama
931,50001,Lady of Burlesque,comedy mystery romance thriller
932,43905,Of Human Bondage,drama
933,22688,Angel on My Shoulder,comedy fantasy romance
934,23114,Little Lord Fauntleroy,drama family
935,26378,They Made Me a Criminal,crime drama mystery thriller
936,40206,The Inspector General,comedy music romance
937,22356,Angel and the Badman,romance western
938,260,The 39 Steps,action mystery thriller
939,43488,A Walk in the Sun,drama war
940,22613,The Outlaw,action adventure western
941,10331,Night of the Living Dead,horror
942,488,The African Queen,adventure romance war
943,22733,Beat the Devil,action adventure comedy crime drama romance
944,261,Cat on a Hot Tin Roof,drama romance
945,57575,The Last Time I Saw Paris,drama romance
946,32574,Meet John Doe,comedy drama romance
947,22657,Algiers,action drama mystery romance
948,76464,Something to Sing About,comedy
949,22649,A Farewell to Arms,drama romance war
950,176841,Moonlight Murder,music mystery
951,125587,Nothing Personal,drama
952,39448,"Yes, Madam",action foreign
953,52855,Dangerous Ground,drama
954,39940,Picnic,drama romance
955,172868,Madagascar Skin,
956,85328,The Pompatus of Love,comedy drama romance
957,124632,Small Wonders,documentary family
958,11076,Fly Away Home,action adventure drama family
959,63945,Bliss,drama romance
960,58985,Grace of My Heart,comedy drama music
961,890,Brother of Sleep,drama
962,10861,Maximum Risk,action adventure thriller
963,1770,Michael Collins,drama thriller
964,44465,The Rich Man's Wife,drama thriller
965,2033,Infinity,drama romance
966,18203,Big Night,drama
967,9333,Last Man Standing,action crime drama thriller
968,47260,Caught,action drama thriller
969,9400,Set It Off,action crime drama
970,9401,2 Days in the Valley,comedy crime
971,12241,Curdled,comedy crime thriller
972,25739,L'associé,comedy
973,161806,Ed's Next Move,
974,11306,Extreme Measures,drama thriller
975,9625,The Glimmer Man,action adventure crime drama thriller
976,10680,D3: The Mighty Ducks,action comedy drama family
977,6346,The Chamber,crime drama
978,18660,The Apple Dumpling Gang,comedy family
979,35115,"Davy Crockett, King of the Wild Frontier",action adventure family western
980,14821,Escape to Witch Mountain,adventure family fantasy science_fiction
981,14136,The Love Bug,comedy family fantasy
982,10869,Herbie Rides Again,comedy family fantasy romance
983,22660,Old Yeller,adventure drama western
984,19186,The Parent Trap,comedy family
985,31102,Pollyanna,adventure
986,6878,Homeward Bound: The Incredible Journey,adventure comedy drama family
987,15944,The Shaggy Dog,comedy family
988,18444,Swiss Family Robinson,adventure family
989,20723,That Darn Cat!,comedy drama family
990,173,"20,000 Leagues Under the Sea",adventure drama science_fiction
991,864,Cool Runnings,comedy
992,24795,Angels in the Outfield,comedy drama family fantasy
993,11224,Cinderella,animation family fantasy romance
994,81310,Winnie the Pooh and the Blustery Day,animation family music
995,15947,The Three Caballeros,animation family music
996,9078,The Sword in the Stone,animation family
997,29682,So Dear to My Heart,animation drama family
998,8367,Robin Hood: Prince of Thieves,adventure
999,433,Mary Poppins,comedy family fantasy
1000,11360,Dumbo,animation family
1001,11114,Pete's Dragon,animation comedy family fantasy
1002,12335,Bedknobs and Broomsticks,adventure animation comedy family fantasy music
1003,12092,Alice in Wonderland,adventure animation family fantasy
1004,10948,The Fox and the Hound,adventure animation drama family
1005,11229,Freeway,comedy drama thriller
1006,15121,The Sound of Music,drama family music romance
1007,562,Die Hard,action thriller
1008,10163,The Lawnmower Man,horror science_fiction thriller
1009,48862,Unhook the Stars,drama romance
1010,117036,Synthetic Pleasures,documentary
1011,47199,The Secret Agent,drama thriller
1012,11159,Secrets & Lies,drama
1013,9591,That Thing You Do!,comedy drama
1014,30500,To Gillian on Her 37th Birthday,drama romance
1015,41843,Surviving Picasso,drama romance
1016,55058,Love Is All There Is,comedy romance
1017,10938,Beautiful Thing,comedy drama romance
1018,11412,The Long Kiss Goodnight,action crime mystery thriller
1019,10586,The Ghost and the Darkness,adventure
1020,42314,Looking for Richard,documentary
